#       freq (microHz)    spectrum (ppm2/microHz)   model spectrum (ppm2/microHz)
         1050.331433       0.01212864619           0.1507523
         1050.363143       0.04508177042           0.1507176
         1050.394853        0.3912414026            0.150684
         1050.426563        0.1870506025           0.1506513
         1050.458273        0.1567608528           0.1506197
         1050.489983      0.004302926916           0.1505889
         1050.521693        0.1436902362           0.1505591
         1050.553404        0.1932247762           0.1505301
         1050.585114       0.09351673291           0.1505019
         1050.616824       0.03330903251           0.1504744
         1050.648534       0.05755387308           0.1504478
         1050.680244       0.09119630619           0.1504219
         1050.711954        0.4721083802           0.1503966
         1050.743664        0.3819294887           0.1503721
         1050.775374       0.04073543062           0.1503482
         1050.807084        0.1660190486           0.1503249
         1050.838794         0.281597004           0.1503022
         1050.870504       0.05056814894           0.1502801
         1050.902214       0.03210519386           0.1502585
         1050.933924        0.2797995687           0.1502375
         1050.965634       0.09188334337            0.150217
         1050.997344        0.3591806791            0.150197
         1051.029054        0.1602131724           0.1501775
         1051.060764       0.08112304112           0.1501585
         1051.092474        0.1653420139           0.1501399
         1051.124184        0.2801265273           0.1501218
         1051.155894        0.4187555191           0.1501041
         1051.187604        0.3251590425           0.1500867
         1051.219314        0.1439498861           0.1500698
         1051.251024        0.6158310581           0.1500533
         1051.282734        0.0153559304           0.1500371
         1051.314444       0.03326711515           0.1500213
         1051.346154        0.4884456118           0.1500059
         1051.377864        0.1154052258           0.1499908
         1051.409574        0.1179144541            0.149976
         1051.441284        0.5596663392           0.1499615
